Customer,Store ID Customer,STORE_ID,STORE_NAME,Store Name TH,Province TH,Region TH,Active-Inactive
ดูโฮม,ขอนแก่น,S00217,DH-KHONKAEN,ขอนแก่น,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,Active
ดูโฮม,ชัยภูมิ,S00319,DH-CHAIYAPHUM,ชัยภูมิ,ชัยภูมิ,ภาคตะวันออกเฉียงเหนือ,Active
ดูโฮม,นครราชสีมา,S00144,DH-NAKHONRATCHASIMA,นครราชสีมา,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,Active
ดูโฮม,นครสวรรค์,S01913,DH-NAKHONSAWAN,นครสวรรค์,นครสวรรค์,ภาคเหนือ,Active
ดูโฮม,บ่อวิน,S00265,DH-BORWIN-CHONBURI,บ่อวิน,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
ดูโฮม,บางนา-ตราด,S00141,DH:BANGNA,บางนา,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
ดูโฮม,บางบัวทอง,S00551,DH:BANGBUATHONG-NONTHABURI,บางบัวทอง,นนทบุรี,กรุงเทพฯและภาคกลาง,Active
ดูโฮม,บางพูน,S00362,DH:BANG_PHUN-PATHUMTHANI,บางพูน,ปทุมธานี,กรุงเทพฯและภาคกลาง,Active
ดูโฮม,บุรีรัมย์,S00332,DH-BURIRAM,บุรีรัมย์,บุรีรัมย์,ภาคตะวันออกเฉียงเหนือ,Active
ดูโฮม,พิษณุโลก,S00167,DH-PHITSANULOK,พิษณุโลก,พิษณุโลก,ภาคเหนือ,Active
ดูโฮม,ภูเก็ต,S02243,DH-PHUKET,ภูเก็ต,ภูเก็ต,ภาคใต้,Active
ดูโฮม,มหาชัย,S01584,DH:MAHACHAI-SAMUTSAKHON,มหาชัย,สมุทรสาคร,ภาคตะวันตกและตะวันออก,Active
ดูโฮม,มาบตาพุด,S00429,DH-MABTAPUT-RAYONG,มาบตาพุด,ระยอง,ภาคตะวันตกและตะวันออก,Active
ดูโฮม,รังสิต,S00229,DH:RANGSIT_KLONG7-PATHUMTHANI,รังสิต คลอง 7,ปทุมธานี,กรุงเทพฯและภาคกลาง,Active
ดูโฮม,สุราษฎร์ธานี,S00252,DH-SURATTHANI,สุราษฎร์ธานี,สุราษฎร์ธานี,ภาคใต้,Active
ดูโฮม,สุรินทร์,S00281,DH-SURIN,สุรินทร์,สุรินทร์,ภาคตะวันออกเฉียงเหนือ,Active
ดูโฮม,หาดใหญ่,S00298,DH-HADYAI-SONGKHLA,หาดใหญ่,สงขลา,ภาคใต้,Active
ดูโฮม,ชลบุรี (อมตะนคร),S00189,DH-AMMATANAKHON-CHONBURI,อมตะนคร,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
ดูโฮม,อยุธยา,S00363,DH-AYUTTHAYA,อยุธยา,พระนครศรีอยุธยา,ภาคตะวันตกและตะวันออก,Active
ดูโฮม,อุดรธานี,S00238,DH-UDONTHANI,อุดรธานี,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,Active
ดูโฮม,อุบลราชธานี,S00058,DH-UBONRATCHATHANI,อุบลราชธานี,อุบลราชธานี,ภาคตะวันออกเฉียงเหนือ,Active
โกลบอลเฮ้าส์,GH-187,S00125,GH-SAMUI-SURATTHANI,เกาะสมุย,สุราษฎร์ธานี,ภาคใต้,Active
โกลบอลเฮ้าส์,NEWGH04,S02349,GH-CHIANG_KAM-PHAYAO,เชียงคำ,พะเยา,ภาคเหนือ,Not active
โกลบอลเฮ้าส์,GH-127,S00368,GH-CHIANGRAI,เชียงราย,เชียงราย,ภาคเหนือ,Active
โกลบอลเฮ้าส์,GH-176,S00407,GH-DECH_UDOM-UBONRATCHATHANI,เดชอุดม,อุบลราชธานี,ภาคตะวันออกเฉียงเหนือ,Active
โกลบอลเฮ้าส์,GH-211,S00563,GH:THE_NINE_TIWANONT,เดอะไนน์ติวานนท์,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โกลบอลเฮ้าส์,GH-141,S00426,GH:THEPHARAK-SAMUTPRAKAN,เทพารักษ์,สมุทรปราการ,กรุงเทพฯและภาคกลาง,Active
โกลบอลเฮ้าส์,GH-131,S00508,GH-PHETCHABUN,เพชรบูรณ์,เพชรบูรณ์,ภาคเหนือ,Active
โกลบอลเฮ้าส์,GH-160,S00279,GH-LOEI,เลย,เลย,ภาคตะวันออกเฉียงเหนือ,Active
โกลบอลเฮ้าส์,GH-197,S00478,GH-LENG_NOK_THA-YASOTHON,เลิงนกทา,ยโสธร,ภาคตะวันออกเฉียงเหนือ,Active
โกลบอลเฮ้าส์,GH-104,S00380,GH-WIANG_KUM_KAM-CHIANGMAI,เวียงกุมกาม,เชียงใหม่,ภาคเหนือ,Active
โกลบอลเฮ้าส์,GH-189,S00475,GH-WIANG_PA_PAO-CHIANGRAI,เวียงป่าเป้า,เชียงราย,ภาคเหนือ,Active
โกลบอลเฮ้าส์,GH-213,S02228,GH-WIANGSA-NAN,เวียงสา,น่าน,ภาคเหนือ,Active
โกลบอลเฮ้าส์,GH-125,S00328,GH-PHRAE,แพร่,แพร่,ภาคเหนือ,Active
โกลบอลเฮ้าส์,GH-214,S02046,GH-MAESOD-TAK,แม่สอด,ตาก,ภาคเหนือ,Active
โกลบอลเฮ้าส์,GH-166,S00314,GH-MAESAI-CHIANGRAI,แม่สาย,เชียงราย,ภาคเหนือ,Active
โกลบอลเฮ้าส์,GH-169,S00345,GH-MAEHONGSON,แม่ฮ่องสอน,แม่ฮ่องสอน,ภาคเหนือ,Active
โกลบอลเฮ้าส์,GH-171,S00374,GH-CHOK_CHAI-NAKHONRATCHASIMA,โชคชัย,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,Active
โกลบอลเฮ้าส์,GH-195,S00437,GH-PONE_THONG-ROIET,โพนทอง,ร้อยเอ็ด,ภาคตะวันออกเฉียงเหนือ,Active
โกลบอลเฮ้าส์,GH-216,S02270,GH-PHONPHISAI-NONGKHAI,โพนพิสัย,หนองคาย,ภาคตะวันออกเฉียงเหนือ,Active
โกลบอลเฮ้าส์,GH-179,S00435,GH:SAINOI-NONTHABUTI,ไทรน้อย,นนทบุรี,กรุงเทพฯและภาคกลาง,Active
โกลบอลเฮ้าส์,GH-185,S00438,GH-KRABINBURI-PRACHINBURI,กบินทร์บุรี,ปราจีนบุรี,ภาคตะวันตกและตะวันออก,Active
โกลบอลเฮ้าส์,GH-183,S00441,GH:KATUMBAN-SAMUTSAKHON,กระทุ่มแบน,สมุทรสาคร,ภาคตะวันตกและตะวันออก,Active
โกลบอลเฮ้าส์,GH-203,S00412,GH-KRANUAN-KHONKAEN,กระนวน,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,Active
โกลบอลเฮ้าส์,GH-177,S00379,GH-KANTARARAK-SISAKET,กันทรลักษ์,ศรีสะเกษ,ภาคตะวันออกเฉียงเหนือ,Active
โกลบอลเฮ้าส์,GH-155,S00492,GH-KANCHANABURI,กาญจนบุรี,กาญจนบุรี,ภาคตะวันตกและตะวันออก,Active
โกลบอลเฮ้าส์,GH-109,S00348,GH-KALASIN,กาฬสินธุ์,กาฬสินธุ์,ภาคตะวันออกเฉียงเหนือ,Active
โกลบอลเฮ้าส์,GH-130,S00469,GH-KAMPHAENGPHET,กำแพงเพชร,กำแพงเพชร,ภาคเหนือ,Active
โกลบอลเฮ้าส์,GH-186,S00339,GH-KUCHINARAI-KALASIN,กุฉินารายณ์,กาฬสินธุ์,ภาคตะวันออกเฉียงเหนือ,Active
โกลบอลเฮ้าส์,GH-102,S00353,GH-KHONKAEN,ขอนแก่น,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,Active
โกลบอลเฮ้าส์,GH-191,S00501,GH-JANA-SONGKHLA,จะนะ,สงขลา,ภาคใต้,Active
โกลบอลเฮ้าส์,GH-135,S00514,GH-CHANTHABURI,จันทบุรี,จันทบุรี,ภาคตะวันตกและตะวันออก,Active
โกลบอลเฮ้าส์,GH-106,S00452,GH-CHONBURI,ชลบุรี,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
โกลบอลเฮ้าส์,GH-172,S00440,GH-CHAINAT,ชัยนาท,ชัยนาท,ภาคตะวันตกและตะวันออก,Active
โกลบอลเฮ้าส์,GH-118,S00418,GH-CHAIYAPHUM,ชัยภูมิ,ชัยภูมิ,ภาคตะวันออกเฉียงเหนือ,Active
โกลบอลเฮ้าส์,GH-163,S00425,GH-CHUMPAE-KHONKAEN,ชุมแพ,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,Active
โกลบอลเฮ้าส์,GH-200,S00506,GH-CHUMPHON,ชุมพร,ชุมพร,ภาคใต้,Active
โกลบอลเฮ้าส์,GH-174,S00355,GH-DANKHUNTHOT-NAKHONRATCHASIMA,ด่านขุนทด,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,Active
โกลบอลเฮ้าส์,GH-217,S02355,GH-TRAKANPHUETPHON-UBONRATCHATHANI,ตระการพืชผล,อุบลราชธานี,ภาคตะวันออกเฉียงเหนือ,Active
โกลบอลเฮ้าส์,GH-136,S00260,GH-TRAT,ตราด,ตราด,ภาคตะวันตกและตะวันออก,Active
โกลบอลเฮ้าส์,GH-146,S00358,GH-NAKHONNAYOK,นครนายก,นครนายก,ภาคตะวันตกและตะวันออก,Active
โกลบอลเฮ้าส์,GH-107,S00494,GH:NAKHONPATHOM,นครปฐม,นครปฐม,ภาคตะวันตกและตะวันออก,Active
โกลบอลเฮ้าส์,GH-117,S00276,GH-NAKHONPHANOM,นครพนม,นครพนม,ภาคตะวันออกเฉียงเหนือ,Active
โกลบอลเฮ้าส์,GH-115,S00285,GH-NAKHONRATCHASIMA,นครราชสีมา,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,Active
โกลบอลเฮ้าส์,GH-152,S00400,GH-NAKHONSITHAMMARAT,นครศรีธรรมราช,นครศรีธรรมราช,ภาคใต้,Active
โกลบอลเฮ้าส์,GH-110,S00512,GH-NAKHONSAWAN,นครสวรรค์,นครสวรรค์,ภาคเหนือ,Active
โกลบอลเฮ้าส์,GH-202,S01183,GH-NARATHIWAT,นราธิวาส,นราธิวาส,ภาคใต้,Active
โกลบอลเฮ้าส์,GH-178,S00444,GH-NANGRONG-BURIRUM,นางรอง,บุรีรัมย์,ภาคตะวันออกเฉียงเหนือ,Active
โกลบอลเฮ้าส์,GH-126,S00408,GH-NAN,น่าน,น่าน,ภาคเหนือ,Active
โกลบอลเฮ้าส์,GH-113,S00581,GH-BAN_PHAI-KHONKAEN,บ้านไผ่,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,Active
โกลบอลเฮ้าส์,GH-210,S01239,GH-BANDUNG-UDONTHANI,บ้านดุง,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,Active
โกลบอลเฮ้าส์,GH-137,S00256,GH-BAN_TAK-UDONTHANI,บ้านตาด,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,Active
โกลบอลเฮ้าส์,GH-215,S02348,GH-BANPHUE-UDONTHANI,บ้านผือ,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,Active
โกลบอลเฮ้าส์,GH-153,S00384,GH-BUENGKAN,บึงกาฬ,บึงกาฬ,ภาคตะวันออกเฉียงเหนือ,Active
โกลบอลเฮ้าส์,GH-139,S00496,GH-BURIRAM,บุรีรัมย์,บุรีรัมย์,ภาคตะวันออกเฉียงเหนือ,Active
โกลบอลเฮ้าส์,GH-150,S00378,GH:PATHUMTHANI,ปทุมธานี,ปทุมธานี,กรุงเทพฯและภาคกลาง,Active
โกลบอลเฮ้าส์,GH-123,S00598,GH-PRACHUAPKHIRIKHAN,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,ภาคตะวันตกและตะวันออก,Active
โกลบอลเฮ้าส์,GH-140,S00376,GH-PRANBURI-PRACHUAPKHIRIKHAN,ปราณบุรี,ประจวบคีรีขันธ์,ภาคตะวันตกและตะวันออก,Active
โกลบอลเฮ้าส์,GH-198,S00395,GH-PATTANI,ปัตตานี,ปัตตานี,ภาคใต้,Active
